Vehicle_ID,Make_and_Model,Year_of_Manufacture,Usage_Hours,Load_Capacity,Actual_Load,Last_Maintenance_Date,Maintenance_Cost,Engine_Temperature,Tire_Pressure,Fuel_Consumption,Battery_Status,Vibration_Levels,Oil_Quality,Failure_History,Anomalies_Detected,Predictive_Score,Maintenance_Required,Delivery_Times,Downtime_Maintenance,Impact_on_Efficiency,Vehicle_Type_Van,Route_Info_rural,Route_Info_urban,Maintenance_Type_oil change,Maintenance_Type_tire rotation,Brake_Condition_good,Brake_Condition_other,Brake_Condition_poor,Weather_Conditions_other,Weather_Conditions_rainy,Weather_Conditions_snowy,Weather_Conditions_windy,Road_Conditions_other,Road_Conditions_rural,Road_Conditions_urban,Make_ford,Make_tesla,Make_volvo,Model_fh,Model_semi,Model_silverado,Service_Year,Service_Month,Service_DayOfWeek,Days_Since_Last_Service,Recent_Service_90d,Load_Utilization
10651,volvo fh,0.764705882352942,0.0035390005004647175,0.04608984241273699,0.034202421450523775,2023-06-02,0.027225259456747523,0.0,0.0,1.0,0.0,0.0014211644476458268,0.714454791258495,1.0,0.0,0.1279931140522001,1.0,0.21112808167330083,0.01921219446645558,0.16683057461163767,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2023,6,4,394,0,0.7420815446544441
10652,tesla semi,0.941176470588232,0.1782726817759348,0.03384444690317311,0.038190272865738964,2024-03-08,0.056856199818754075,0.0,0.7129062423992345,0.04606407292428222,0.0,0.10403901848874125,0.5303652509231845,1.0,0.0,0.32199411972830205,1.0,0.015049762410812698,0.006412763330204415,0.24522437207819328,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2024,3,4,114,0,1.0
10653,tesla semi,0.29411764705882604,0.13569743333095016,0.039213843151302316,0.03312769675540441,2023-02-28,0.9386712226912138,0.0,0.0,0.14112800851926594,1.0,0.052438473380652606,0.43564740373990973,1.0,0.0,0.3148449911217614,1.0,0.2002985195968398,0.006451787651991424,0.24272663133142067,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2023,2,1,488,0,0.8447959723709003
10654,chevy silverado,0.05882352941176805,0.17369700436119254,0.0021638097977503424,0.0016703417841283988,2023-07-14,0.6483052912263213,0.0,0.0,0.0,0.0,0.009699839367838043,0.7749792492425595,0.0,0.0,0.3908858252256195,0.0,0.19891444756587479,0.0,0.12438186798811587,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2023,7,4,352,0,0.7719448289147274
10655,ford f150,1.0,0.011260456137842283,0.04430651414803839,0.031414737782266416,2023-01-23,0.6756866537063767,0.0,1.0,0.7306701433571183,0.0,0.013164319507358474,0.6785251276908383,1.0,1.0,0.18013580685278158,1.0,0.33374593880103565,0.20203664630123955,0.23537343726332874,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,1,0,524,0,0.7090320325652895
10656,volvo fh,0.8823529411764781,0.045649531708014585,0.16025675892789196,0.17017895241077471,2024-04-12,0.0676247758779954,0.0,0.6488060420391433,0.28143553275067573,0.0,0.0710353689843814,0.5675354962359062,1.0,1.0,0.2063241535874282,1.0,0.0237579490884441,0.015699147743726948,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2024,4,4,79,1,1.0
10657,ford f150,0.8823529411764781,0.0238435690283835,0.05893048142850343,0.06169560678223084,2023-08-11,0.0024876721285803684,0.0,0.041550061447807485,0.04463166671587626,0.0,0.03451452554790723,0.5313875613747615,0.0,0.0,0.21210097038451645,0.0,0.7100866160657875,0.0,0.2699603792764277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,8,4,324,0,1.0
10658,chevy silverado,0.8823529411764781,0.22921284049474513,0.008422923661011548,0.008130483546206031,2023-12-24,0.0026351784711317605,0.0,0.0,0.3487514271766173,0.0,0.17374046919835484,0.8335994580113907,0.0,0.0,0.17171417656356647,0.0,0.21458531239405204,0.0,0.21202294281134618,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,12,6,189,0,0.9652804505210966
10659,ford f150,0.05882352941176805,0.08322013298062486,0.04570031290963288,0.038691884835130426,2023-05-10,0.03918237891408336,0.0,1.0,0.7106568774613784,0.0,0.016189556627615526,0.5044809036922336,0.0,1.0,0.07578749010290052,1.0,0.04570241767330786,0.0,0.4510680922941519,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2023,5,2,417,0,0.8466437617536489
10660,chevy silverado,0.941176470588232,0.017945234860942304,0.007836920604661183,0.008923415576697692,2024-02-19,0.4346992252921278,0.0,0.6579993329505536,0.39686236677545067,1.0,0.04880749987344878,0.8148021828425075,0.0,0.0,0.32499217801899993,0.0,0.33129614140630625,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2024,2,0,132,0,1.0
10661,ford f150,0.8823529411764781,0.19525273468220491,0.07990415049925442,0.08892943492708473,2023-04-10,0.011834336935817077,0.0,0.0,1.0,0.0,0.07620988474369071,0.9999999999999999,1.0,1.0,0.0741038159058933,1.0,0.5183951102965725,0.06976301710649867,0.05060687230904959,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,4,0,447,0,1.0
10662,ford f150,0.235294117647058,0.20494030170872954,0.0864651427139718,0.09664695619270931,2023-12-30,0.012775955518456217,0.0,0.4460480177902242,0.9257831359603634,0.0,0.2117269918002825,0.6556897412733117,0.0,1.0,0.19361357551012132,1.0,0.026885475862579403,0.0,0.031795369365452464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,12,5,183,0,1.0
10663,tesla semi,0.8823529411764781,0.030599842711088867,0.21117853914078416,0.2522901952622097,2024-04-23,0.05931643532316165,0.0,1.0,0.0,0.0,0.019988142414193968,0.9999999999999999,1.0,1.0,0.05355668539951288,1.0,0.0,0.07284178554610692,0.21201629117752077,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2024,4,1,68,1,1.0
10664,ford f150,0.4117647058823479,0.04818760277400443,0.2305532797655755,0.22252506320857804,2023-09-16,0.05614535194197766,0.0,0.044116784516568086,0.0,1.0,0.2646194531487186,0.52253529564259,0.0,0.0,0.2309124666303763,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,9,5,288,0,0.9651784760331301
10665,chevy silverado,0.941176470588232,0.04872381497104454,0.13224657415908053,0.14013435037129535,2023-12-18,0.06378614902028053,0.0,0.0,0.2158359576384496,0.0,0.3315416597498554,0.32015709086225097,0.0,0.0,0.3362697632441665,0.0,0.0,0.0,0.18278696746808645,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,12,0,195,0,1.0
10666,ford f150,0.941176470588232,0.16465289197111604,0.07898910538077974,0.08830243089747654,2023-12-29,0.05746676521458026,0.0,0.47575719249998527,1.0,0.0,0.015604483477192049,0.5949005657758059,0.0,0.0,0.03107498536888912,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,12,4,184,0,1.0
10667,ford f150,0.529411764705884,0.03278043897905198,0.029052568499326786,0.022438700286629514,2024-04-18,0.0035109724660487493,0.0,0.7188074444740868,0.0,0.0,0.20693415901351167,0.37555534195467566,0.0,1.0,0.286767858870574,1.0,0.321828839673818,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2024,4,3,73,1,0.7723482447739335
10668,ford f150,0.17647058823528994,0.11546435976263673,0.14516317109501908,0.12576773046864154,2024-01-12,0.028589035999043902,0.0,0.45491672100784486,0.15503594976262547,0.0,0.12656302496381913,0.7121103122003664,0.0,0.0,0.17579156558979567,1.0,0.2508417990571714,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,1,4,170,0,0.8663886956996695
10669,chevy silverado,0.941176470588232,0.07782226353042111,0.013688355176816597,0.012627597541894126,2023-06-16,0.015905212952305674,0.0,0.27395136490304794,0.5327396284033268,0.0,0.2134789074030566,0.8783770679535224,0.0,0.0,0.11457523835671088,0.0,0.5150032352243595,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,6,4,380,0,0.9225065669892148
10670,ford f150,0.941176470588232,0.06881389862014728,0.46020619188382983,0.392552025171836,2023-05-22,0.06355011141938788,0.0,0.0,1.0,0.0,0.0037820995548558914,0.8614790076588966,0.0,0.0,0.09839978268374924,0.0,0.750292070653935,0.0,0.040464890554124944,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,5,0,405,0,0.8529916200495803
10671,volvo fh,0.8823529411764781,0.03992993493958676,0.10661322204163494,0.10645141991780696,2023-06-09,0.0562899213836853,0.0,0.0,0.9447733963949407,0.0,0.015510459907479419,0.9612001398779743,0.0,0.0,0.5530365433186076,0.0,0.5256647690542754,0.0,0.049404031555285166,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2023,6,4,387,0,0.9984823446779914
10672,ford f150,0.8823529411764781,0.017695002502323587,0.006380732193571453,0.006231930318141288,2024-02-12,0.05410062550550662,0.0,1.0,0.0,0.0,0.1678551735190597,0.5467903632892189,0.0,1.0,0.1585690703412606,1.0,0.0,0.0,0.04587339015368941,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,2,0,139,0,0.9766794983842008
10673,ford f150,0.941176470588232,0.05555158361335526,0.0038492509259858408,0.00375569361498672,2023-09-11,0.0045920317667269735,0.0,0.0,0.0,1.0,0.010443020421941864,0.7108728400581369,0.0,1.0,0.12902470867508997,1.0,0.04704198772231859,0.0,0.11440651471682081,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,9,0,293,0,0.9756946707819107
10674,ford f150,0.4117647058823479,0.03571173232287124,0.027662683770685852,0.02638349196306402,2023-12-03,0.045830162479011574,0.0,1.0,1.0,1.0,0.010027668922005654,0.6781870438337622,1.0,1.0,0.18341226060435967,1.0,0.7152144236396156,0.16003441668072313,0.06959919279893126,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,12,6,210,0,0.9537574944562178
10675,ford f150,0.764705882352942,0.14130978765996996,0.07980906541806346,0.08832430613495325,2023-06-09,7.417231371536007e-05,0.0,0.0,1.0,0.0,0.1350187952642948,0.7675497666184002,0.0,0.0,0.21562225766215623,1.0,0.5772841668436255,0.0,0.13234356710659914,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,6,4,387,0,1.0
10676,chevy silverado,0.4117647058823479,0.025344963180095804,0.0011661980824937469,0.001364818008583367,2024-06-26,0.03878202096731676,0.0,0.7281047270043228,0.06120317934744435,0.0,0.04657899028521404,0.650155487645928,1.0,0.0,0.3694397875890445,1.0,0.9130995931538004,0.34583885085366645,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,6,2,4,1,1.0
10677,tesla semi,0.1176470588235361,0.031851004504182455,0.08382345248454032,0.06712180867464042,2023-04-20,0.8786737367474826,0.0,0.0,0.5078244580175091,0.0,0.3551669160627465,0.8768821208189673,1.0,0.0,0.10347029162699961,1.0,0.517656934203272,0.11304850612567138,0.17926097793155746,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2023,4,3,437,0,0.8007521366054422
10678,chevy silverado,1.0,0.11356974333309502,0.10051417082006366,0.11503107196408105,2024-05-24,0.03428483664106404,0.0,0.0,0.19376675164455542,0.0,0.03643767441450535,0.6231811660840655,0.0,1.0,0.16506571864676137,1.0,0.4875142027840785,0.0,0.05720661101762828,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,5,4,37,1,1.0
10679,ford f150,0.05882352941176805,0.07088725244870236,0.01494077806739454,0.016560533490385314,2024-01-24,0.0011458463468542943,0.0,0.0417025803763974,1.0,0.0,0.47938330625857445,0.5606253008262346,0.0,1.0,0.23223113632508333,1.0,0.44559753195909063,0.0,0.380238184841277,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2024,1,2,158,0,1.0
10680,ford f150,0.05882352941176805,0.013262315006792022,0.03980594074283499,0.032344596846811555,2024-01-18,0.7402759612227197,0.0,0.0,0.0,0.0,0.009881334473847519,0.46067201525412893,0.0,0.0,0.7749867668415318,0.0,0.2976903344441599,0.0,0.30217277615257987,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,1,3,164,0,0.8125570264944317
10681,ford f150,0.5882352941176521,0.15217702151998283,0.18133909503286888,0.19156308754975798,2023-09-03,0.0563027895162366,0.0,1.0,0.049878131621590605,1.0,0.011424484467427613,0.7515680239608064,1.0,1.0,0.32195679392541465,1.0,0.0,0.05426484235322305,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,9,6,301,0,1.0
10682,volvo fh,0.5882352941176521,0.05598055337098735,0.13167775355102668,0.11754658961543218,2024-06-27,0.04615778270870376,0.0,1.0,0.1651877962436088,0.0,0.004367330338808553,0.7005632814139872,1.0,0.0,0.13461077276237687,1.0,0.06377619877201877,0.0011448289068887157,0.1402767042073629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2024,6,3,3,1,0.8926837407647716
10683,ford f150,0.05882352941176805,0.038535783227282475,0.09718138867895453,0.08519752455386236,2023-01-05,0.5014764918827174,0.0,0.0,1.0,0.0,0.19718846776731036,0.7225194634625974,0.0,0.0,0.10862495554548403,1.0,0.304463534620288,0.0,0.006452439016995937,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2023,1,3,542,0,0.8766856052584132
10684,chevy silverado,0.941176470588232,0.0517980982340745,0.010680797609190927,0.010072876346180573,2024-06-22,0.055571080381577834,0.0,0.39132942664229475,0.7575534703959796,0.0,0.0021413960770646267,0.5102266002275667,0.0,1.0,0.062143478135337424,1.0,0.8474330798404377,0.0,0.10236619986154619,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2024,6,5,8,1,0.9430827841464544
10685,ford f150,0.17647058823528994,0.020948023164366912,0.021811116524353656,0.01908290160696974,2023-09-27,0.05043525017275566,0.0,0.2565607823930969,0.2961839225381377,0.0,0.1908270796515158,0.5278224704524407,1.0,0.0,0.1467412127180536,1.0,0.12161836542986242,0.16577894196666207,0.3572536010147731,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,9,2,277,0,0.8749163109399892
10686,ford f150,0.1176470588235361,0.012869092728962608,0.027008435509857393,0.028897376373434133,2024-02-11,0.5795429127946937,0.0,0.0,0.6326157963427181,0.0,0.027764279444153328,0.5539750088779786,1.0,0.0,0.29806835811489785,1.0,0.0974177432501102,0.09910224726563613,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,2,6,140,0,1.0
10687,ford f150,0.1176470588235361,0.10924429827697148,0.1965375654630089,0.1416572152793362,2024-02-21,0.00029845700169370964,0.0,0.0,0.10813853598492479,0.08875676526112919,0.029280636136654915,0.8449395041475044,0.0,1.0,0.34936929279016016,1.0,0.9527806585371181,0.0,0.20546831726674566,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,2,2,130,0,0.7207640684141783
10688,ford f150,0.941176470588232,0.17616358046757705,0.004586012644250935,0.0035806545381485266,2023-12-27,0.006397996715434305,0.0,0.08967865474286696,1.0,0.0,0.06011268185152603,0.7234261479515068,0.0,1.0,0.15266675340971927,1.0,0.051168852590876265,0.0,0.14371274556391908,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2023,12,2,186,0,0.7807772930232248
10689,chevy silverado,0.29411764705882604,0.07185243440337456,0.1795054531479761,0.2049212820414086,2023-09-17,0.036052222541556614,0.0,1.0,0.4341074007975218,0.0,0.06925522385261931,0.77004859957618,0.0,0.0,0.079351058549112,0.0,0.0,0.0,0.0845905603318654,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,9,6,287,0,1.0
10690,ford f150,0.8823529411764781,0.06405948380639165,0.020176257349047193,0.01586783570121751,2023-07-09,0.03522345310496454,0.0,1.0,0.12256215703666912,0.0,0.07416649069850542,0.4813169821216331,0.0,0.0,0.23376236317089127,0.0,0.25874465831620774,0.0,0.28827887943764474,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,7,6,357,0,0.7864608101842464
10691,chevy silverado,0.3529411764705941,0.14502752555944806,0.07711694274580186,0.0732574461096557,2024-01-01,0.049331491727539284,0.0,1.0,0.0,0.0,0.34239650808231703,0.7432754502539655,1.0,1.0,0.5080749205587717,1.0,0.3504788895001122,0.006328868715709632,0.3995728835257918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2024,1,0,181,0,0.9499526757839961
10692,ford f150,1.0,0.014013012082648173,0.30888829775108956,0.3484742878811401,2024-05-02,0.0144026953866504,0.0,0.0,0.0,0.0,0.16571216358321672,0.6428114049687522,1.0,0.0,0.3087792859942167,1.0,0.3549238414913538,0.04938730319623864,0.14665539941334785,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,5,3,59,1,1.0
10693,volvo fh,0.3529411764705941,0.14517051547865875,0.16726483073637227,0.13429265148374978,2024-01-09,0.03217111621963693,0.0,0.914699684661265,0.5525449069653701,0.0,0.07312882896245641,0.8736672082147608,0.0,0.0,0.21977469731296898,1.0,0.0,0.0,0.07762128211338343,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2024,1,1,173,0,0.8028744051725358
10694,ford f150,0.8235294117647101,0.0017158790305283477,0.04331643741944361,0.041359163554072015,2024-02-12,0.06615436119750205,0.0,0.8004306986050185,0.34494099268791717,0.0,0.43277441852730336,0.7699759842237442,0.0,1.0,0.19540197823724295,1.0,0.538512812089818,0.0,0.13655102144706247,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,2,0,139,0,0.954814523493268
10695,tesla semi,0.8823529411764781,0.1574319010509759,0.028838805220373295,0.02905481561334126,2023-10-28,0.84376139258547,0.0,0.0,0.3782908025284312,0.0,0.0041920589044632745,0.6895509021088081,0.0,1.0,0.2760546155537023,1.0,0.16450575957089192,0.0,0.5429184746635839,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2023,10,5,246,0,1.0
10696,tesla semi,1.0,0.2683920783584757,0.08684479599900892,0.08957526328775492,2023-09-22,0.009285596437324455,0.0,0.5796205549801248,0.0,0.0,0.1626224344734129,0.8037286019300324,1.0,1.0,0.22938525608773763,1.0,0.0,0.0018992182352048706,0.3904217941973397,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2023,9,4,282,0,1.0
10697,volvo fh,0.4117647058823479,0.07582040466147137,0.31231771424901533,0.27993836949464596,2023-02-13,0.021709941795019838,0.0,1.0,1.0,0.0,0.24315605981852106,0.6315623952201544,0.0,1.0,0.6013369340012354,1.0,0.31895956677666587,0.0,0.30926895201618454,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,2,0,503,0,0.8963256220281093
10698,ford f150,0.8823529411764781,0.08643740616286552,0.07645333346923698,0.05577824423077251,2023-09-18,0.00938951845674529,0.0,0.7663171245238833,1.0,1.0,0.09529946947599825,0.8047722618732366,0.0,1.0,0.6479179300011471,1.0,0.29331966325775577,0.0,0.20979841442557015,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2023,9,0,286,0,0.7295724293462804
10699,chevy silverado,0.05882352941176805,0.12951311932508758,0.051302576773989,0.05121114288337015,2023-03-15,0.06631483383824559,0.0,0.0,0.25622747859587286,0.0,0.03676728690637581,0.6361860062738384,0.0,0.0,0.15991421927353439,1.0,1.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,3,2,473,0,0.998217752472324
10700,ford f150,0.941176470588232,0.04103810681346965,0.052532169987078665,0.04948790549451512,2024-05-29,0.009665549245110976,0.0,1.0,1.0,0.0,0.006094797411596414,0.5849010060634064,0.0,0.0,0.4498458659169746,0.0,0.36008917649107547,0.0,0.14736811640105948,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,5,2,32,1,0.9420495194980077
10701,ford f150,0.8823529411764781,0.06588260527632801,0.026435205794295615,0.02976630133251322,2023-07-10,0.00014186855991680722,0.0,0.0,0.0,0.0,0.09084966581798737,0.7842198884203099,0.0,1.0,0.27360227688442484,1.0,1.0,0.0,0.2737658838477235,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2023,7,0,356,0,1.0
10702,ford f150,1.0,0.08379209265746765,0.12778788873122357,0.13112779348337503,2023-06-25,0.03300095304366848,0.0,0.0,0.0,0.0,0.38592040055362453,0.4845552896741664,0.0,0.0,0.1890698408362223,1.0,1.0,0.0,0.0628772922781918,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,6,6,371,0,1.0
10703,ford f150,0.941176470588232,0.07217416172159863,0.10480955413620639,0.09127821196883742,2024-05-16,0.4659185720472512,0.0,1.0,0.0,0.0,0.2952665069380795,0.7002692826967675,1.0,1.0,0.29320891489374373,1.0,0.0,0.022145990357341258,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,5,3,45,1,0.8708959094532148
10704,volvo fh,0.764705882352942,0.03939372274254665,0.3058230247601726,0.22077317596637197,2023-01-27,0.04260966728012394,0.0,0.0,1.0,0.0,0.04073425970640165,0.9700431338045915,0.0,0.0,0.05402762030226021,0.0,1.0,0.0,0.2384487225953346,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,1,4,520,0,0.7218984775247155
10705,ford f150,0.764705882352942,0.057338957603488956,0.02214316162469367,0.023967994848915132,2024-02-24,0.010802112309795647,0.0,0.107340514062085,0.0,0.0,0.054185702817455286,0.9999999999999999,0.0,0.0,0.2920144405412374,1.0,0.19245201776884163,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,2,5,127,0,1.0
10706,chevy silverado,0.0,0.10534782297848001,0.13857198962663844,0.15675656217319356,2023-06-22,0.031102777122707696,0.0,0.0,0.0,0.0,0.07516954350757034,0.42130442816319313,1.0,0.0,0.07755665862656085,1.0,0.05155732346503085,0.09720975033659594,0.1817751349134981,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,6,3,374,0,1.0
10707,chevy silverado,1.0,0.02412954886680489,0.1998953216950796,0.14805257406814895,2023-09-09,0.040577245261060636,0.0,0.5692884523042849,0.0,0.0,0.023677362859614796,0.6821602280952309,1.0,1.0,0.28927070210370626,1.0,0.07157934893621702,0.03111279398390509,0.08613984678897241,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,9,5,295,0,0.7406505205458905
10708,chevy silverado,0.941176470588232,0.04500607707156645,0.0038849118085952476,0.004322226704143492,2023-03-25,0.03538826092941482,0.0,1.0,0.12217409079577618,0.0,0.04162950763648023,0.6815999280017419,0.0,1.0,0.3466531338800622,1.0,0.19280461798635085,0.0,0.33752018384757876,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,3,5,463,0,1.0
10709,chevy silverado,0.8823529411764781,0.023521841710159433,0.09113211083906925,0.07753595454133545,2023-08-16,0.39130860411325613,0.0,0.0,1.0,0.0,0.13776992231356017,0.8035275752171519,0.0,0.0,0.796640428986469,0.0,0.45032413319480974,0.0,0.24278256702191073,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,8,2,319,0,0.8508082807195881
10710,ford f150,0.705882352941174,0.040358904697218846,0.14866095296998297,0.10890404524955773,2024-04-24,0.010789857258831508,0.0,0.0,1.0,0.0,0.23784713887653455,0.7084591820373282,0.0,1.0,0.17236972550325821,1.0,0.21300753059442784,0.0,0.1390301786613726,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,4,2,67,1,0.7325665756464457
10711,chevy silverado,0.941176470588232,0.013298062486594694,0.27028520133667233,0.27698324894362625,2023-08-01,0.026795178355643066,0.0,0.30573113053752987,0.1571056811774309,0.0,0.00811125296340561,0.6874656959757418,0.0,1.0,0.24095067149738839,1.0,0.23158134163256866,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,8,1,334,0,1.0
10712,ford f150,0.8823529411764781,0.013941517123042826,0.12917949667627926,0.15168631626025705,2024-06-17,0.03922310551319121,0.0,0.8319879182799315,0.09382208364835709,1.0,0.13184927724011963,0.758049347346014,1.0,1.0,0.08557712615025422,1.0,0.0,0.07635643699994721,0.019944292171559852,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,6,0,13,1,1.0
10713,volvo fh,0.3529411764705941,0.0025023235861871738,0.08920374647536644,0.06841910352306141,2023-06-10,0.018478532368255793,0.0,0.009021524157769911,1.0,1.0,0.055038375962441,0.7978240574127976,0.0,0.0,0.6330647055685531,1.0,0.4668488481531701,0.0,0.15225244333538798,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2023,6,5,386,0,0.7669980939865043
10714,chevy silverado,0.470588235294116,0.14752984914563524,0.08544303573131654,0.0996958860303321,2023-11-11,0.03596911939099444,0.0,0.29948716722600655,0.4936324665334368,1.0,0.13098250115073076,0.825707748510513,0.0,0.0,0.10588691487224597,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2023,11,5,232,0,1.0
10715,volvo fh,0.8823529411764781,0.08994065918352756,0.16772275700882366,0.16982783985327618,2023-10-21,0.8938168817005816,0.0,0.0,0.4229314073570007,1.0,0.04698091965031395,0.8027138761228189,1.0,1.0,0.11289862052369591,1.0,0.0,0.13396531616247015,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2023,10,5,253,0,1.0
10716,ford f150,0.941176470588232,0.03163651962536641,0.28629419164539105,0.2678220244845475,2023-10-14,0.39876596502655604,0.0,0.0,0.4350878800730193,0.0,0.04058235950995947,0.690717586179966,1.0,1.0,0.27850677271811614,1.0,0.009243173576976932,0.06120850913998624,0.09502690418149254,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,10,5,260,0,0.9354783725975011
10717,ford f150,0.17647058823528994,0.06195038249803389,0.0013018817363465564,0.001194425029254225,2023-06-13,0.011825760546058946,0.0,0.682500243092411,0.0,0.0,0.15684014079100148,0.7152288380630102,1.0,0.0,0.14162235578018356,1.0,0.4209051152088313,0.15368737959795226,0.0881156513783602,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,6,1,383,0,0.9174604696476617
